"Date","Price","Open","High","Low","Vol.","Change %"
"12/04/2023","35.60","35.60","35.65","33.90","48.72K","0.00%"
"11/04/2023","35.60","35.60","35.90","33.55","511.28K","0.00%"
"06/04/2023","35.60","35.60","36.00","35.45","185.33K","0.00%"
"05/04/2023","35.60","35.60","37.00","35.10","183.40K","0.00%"
"04/04/2023","35.60","35.60","37.50","35.00","290.14K","-5.32%"
"03/04/2023","37.60","37.60","39.00","37.60","729.21K","0.00%"
"31/03/2023","37.60","37.60","38.95","37.60","284.68K","0.00%"
"30/03/2023","37.60","37.60","39.15","37.50","103.86K","0.00%"
"29/03/2023","37.60","37.60","38.50","37.60","426.01K","0.00%"
"28/03/2023","37.60","37.60","37.60","37.60","2.49M","0.00%"
"27/03/2023","37.60","37.60","38.90","37.05","161.82K","0.00%"
"24/03/2023","37.60","36.75","37.60","37.60","3.69M","2.31%"
"23/03/2023","36.75","36.75","38.50","37.50","167.60K","0.00%"
"22/03/2023","36.75","36.75","38.50","36.90","216.36K","0.00%"
"21/03/2023","36.75","36.50","36.75","36.75","504.37K","0.68%"
"20/03/2023","36.50","39.90","36.50","36.50","1.31M","-8.52%"
"17/03/2023","39.90","39.95","39.90","39.90","608.43K","-0.13%"
"16/03/2023","39.95","40.00","39.95","39.95","1.45M","-0.12%"
"15/03/2023","40.00","40.00","41.00","38.10","775.05K","0.00%"
"14/03/2023","40.00","40.00","41.00","37.50","1.02M","0.00%"
"13/03/2023","40.00","40.00","40.00","40.00","1.38M","0.00%"
"10/03/2023","40.00","40.00","40.05","40.00","1.88M","0.00%"
"09/03/2023","40.00","41.00","40.00","40.00","7.95M","-2.44%"
"08/03/2023","41.00","41.00","40.95","37.95","143.66K","0.00%"
"07/03/2023","41.00","41.00","41.00","38.10","1.73M","0.00%"
"06/03/2023","41.00","41.00","39.95","37.50","150.64K","0.00%"
"03/03/2023","41.00","41.00","40.90","37.80","283.70K","0.00%"
"02/03/2023","41.00","41.70","41.00","38.90","537.41K","-1.68%"
"01/03/2023","41.70","41.70","41.90","38.20","1.43M","0.00%"
"28/02/2023","41.70","37.95","41.70","41.65","1.52M","9.88%"
