"Date","Price","Open","High","Low","Vol.","Change %"
"22/03/2024","49.60","49.50","49.60","49.60","839.75K","0.20%"
"21/03/2024","49.50","47.95","49.50","47.50","14.52M","3.23%"
"20/03/2024","47.95","47.95","49.45","46.00","128.74K","0.00%"
"19/03/2024","47.95","46.00","47.95","47.95","447.77K","4.24%"
"18/03/2024","46.00","46.00","48.00","46.00","109.60K","0.00%"
"15/03/2024","46.00","46.00","48.00","46.00","159.42K","0.00%"
"14/03/2024","46.00","44.50","46.00","46.00","627.44K","3.37%"
"13/03/2024","44.50","44.00","45.50","44.50","1.27M","1.14%"
"12/03/2024","44.00","42.20","44.00","44.00","934.41K","4.27%"
"11/03/2024","42.20","42.05","42.20","42.15","2.37M","0.36%"
"08/03/2024","42.05","45.90","42.05","42.05","1.44M","-8.39%"
"07/03/2024","45.90","51.00","45.90","45.90","212.59K","-10.00%"
"06/03/2024","51.00","51.00","49.50","45.90","104.86K","0.00%"
"05/03/2024","51.00","51.00","49.90","45.90","204.37K","0.00%"
"04/03/2024","51.00","51.00","50.00","45.95","45.79K","0.00%"
"01/03/2024","51.00","51.00","50.00","45.90","657.06K","0.00%"
"29/02/2024","51.00","51.00","45.90","45.90","123.59K","0.00%"
"28/02/2024","51.00","51.00","45.95","45.90","222.22K","0.00%"
"27/02/2024","51.00","51.00","45.90","45.90","85.25K","0.00%"
"26/02/2024","51.00","51.00","48.20","45.90","651.66K","0.00%"
"23/02/2024","51.00","51.00","48.20","45.90","93.13K","0.00%"
"22/02/2024","51.00","51.00","50.00","45.90","134.93K","0.00%"
"21/02/2024","51.00","51.00","51.00","46.55","178.83K","0.00%"
"20/02/2024","51.00","54.50","51.00","51.00","467.42K","-6.42%"
"19/02/2024","54.50","54.50","54.50","54.50","658.85K","0.00%"
"16/02/2024","54.50","54.50","58.50","53.00","1.40M","0.00%"
"15/02/2024","54.50","54.50","59.50","53.00","318.55K","0.00%"
"14/02/2024","54.50","54.50","57.00","53.00","485.19K","0.00%"
"13/02/2024","54.50","57.50","54.50","54.50","532.68K","-5.22%"
"12/02/2024","57.50","57.50","60.00","53.70","342.99K","0.00%"
"09/02/2024","57.50","57.50","57.00","53.00","95.69K","0.00%"
"08/02/2024","57.50","57.50","56.50","54.00","372.00K","0.00%"
"07/02/2024","57.50","57.50","57.50","55.00","418.27K","0.00%"
"06/02/2024","57.50","63.70","57.50","57.50","1.96M","-9.73%"
"05/02/2024","63.70","63.70","62.00","57.50","326.67K","0.00%"
"02/02/2024","63.70","63.70","60.10","59.00","226.96K","0.00%"
"01/02/2024","63.70","63.70","60.90","57.35","465.99K","0.00%"
"31/01/2024","63.70","63.70","63.65","57.35","501.37K","0.00%"
"30/01/2024","63.70","70.75","63.70","63.70","1.51M","-9.96%"
"29/01/2024","70.75","70.75","63.70","63.70","268.93K","0.00%"
"26/01/2024","70.75","70.75","63.70","63.70","96.86K","0.00%"
"25/01/2024","70.75","70.75","69.00","63.70","622.73K","0.00%"
"24/01/2024","70.75","70.75","69.00","63.70","258.43K","0.00%"
"23/01/2024","70.75","70.75","69.00","64.45","1.48M","0.00%"
"22/01/2024","70.75","70.75","70.75","65.85","246.41K","0.00%"
"19/01/2024","70.75","71.50","70.75","67.20","707.66K","-1.05%"
"18/01/2024","71.50","71.50","71.50","66.50","634.12K","0.00%"
"17/01/2024","71.50","65.00","71.50","71.50","2.31M","10.00%"
"16/01/2024","65.00","62.00","65.00","60.40","2.72M","4.84%"
"15/01/2024","62.00","62.00","62.00","60.50","804.78K","0.00%"
"12/01/2024","62.00","62.00","62.00","60.30","1.22M","0.00%"
"11/01/2024","62.00","62.00","62.00","62.00","158.82K","0.00%"
"10/01/2024","62.00","62.00","62.00","62.00","1.23M","0.00%"
"09/01/2024","62.00","61.00","62.00","61.00","3.84M","1.64%"
"08/01/2024","61.00","61.00","61.00","61.00","874.00K","0.00%"
"05/01/2024","61.00","66.00","61.00","61.00","3.16M","-7.58%"
"04/01/2024","66.00","66.00","64.00","60.10","2.25M","0.00%"
"03/01/2024","66.00","66.00","64.00","62.50","95.85K","0.00%"
"02/01/2024","66.00","66.00","64.80","62.00","208.79K","0.00%"
"29/12/2023","66.00","62.00","66.00","65.90","725.57K","6.45%"
"28/12/2023","62.00","62.00","62.00","60.05","56.44K","0.00%"
"27/12/2023","62.00","62.00","63.80","60.00","132.43K","0.00%"
"22/12/2023","62.00","62.00","63.85","61.40","142.47K","0.00%"
"21/12/2023","62.00","62.00","64.95","61.40","178.15K","0.00%"
"20/12/2023","62.00","67.90","62.00","62.00","925.68K","-8.69%"
