"Date","Price","Open","High","Low","Vol.","Change %"
"06/12/2023","3.830","3.710","4.050","3.750","12.41M","3.23%"
"05/12/2023","3.710","3.650","3.710","3.570","4.87M","1.64%"
"04/12/2023","3.650","3.570","3.890","3.600","10.08M","2.24%"
"01/12/2023","3.570","3.550","3.880","3.540","7.99M","0.56%"
"30/11/2023","3.550","3.590","3.590","3.500","5.25M","-1.11%"
"29/11/2023","3.590","3.710","3.690","3.540","5.24M","-3.23%"
"28/11/2023","3.710","3.730","3.750","3.700","6.57M","-0.54%"
"27/11/2023","3.730","3.550","3.790","3.500","10.67M","5.07%"
"24/11/2023","3.550","3.500","3.600","3.510","2.26M","1.43%"
"23/11/2023","3.500","3.640","3.640","3.500","2.34M","-3.85%"
"22/11/2023","3.640","3.670","3.640","3.550","5.42M","-0.82%"
